,Tanggal,Keterangan,Harga
1780,29/05/2019,GOLD,Rp 662.000
1781,28/05/2019,BUYBACK,Rp 587.000
1782,28/05/2019,GOLD,Rp 662.000
1783,27/05/2019,BUYBACK,Rp 590.000
1784,27/05/2019,GOLD,Rp 665.000
1785,24/05/2019,BUYBACK,Rp 591.000
1786,24/05/2019,GOLD,Rp 666.000
1787,23/05/2019,BUYBACK,Rp 587.000
1788,23/05/2019,GOLD,Rp 662.000
1789,22/05/2019,BUYBACK,Rp 587.000
1790,22/05/2019,GOLD,Rp 662.000
1791,21/05/2019,BUYBACK,Rp 588.000
1792,21/05/2019,GOLD,Rp 663.000
1793,20/05/2019,BUYBACK,Rp 588.000
1794,20/05/2019,GOLD,Rp 663.000
1795,18/05/2019,BUYBACK,Rp 588.000
1796,18/05/2019,GOLD,Rp 663.000
1797,17/05/2019,BUYBACK,Rp 590.000
1798,17/05/2019,GOLD,Rp 665.000
1799,16/05/2019,BUYBACK,Rp 592.000
1800,16/05/2019,GOLD,Rp 669.000
1801,15/05/2019,BUYBACK,Rp 592.000
1802,15/05/2019,GOLD,Rp 669.000
1803,14/05/2019,BUYBACK,Rp 592.000
1804,14/05/2019,GOLD,Rp 669.000
1805,13/05/2019,BUYBACK,Rp 592.000
1806,13/05/2019,GOLD,Rp 664.500
1807,11/05/2019,BUYBACK,Rp 592.000
1808,11/05/2019,GOLD,Rp 664.000
1809,10/05/2019,BUYBACK,Rp 591.000
1810,10/05/2019,GOLD,Rp 664.000
1811,09/05/2019,BUYBACK,Rp 589.000
1812,09/05/2019,GOLD,Rp 662.000
1813,08/05/2019,BUYBACK,Rp 591.000
1814,08/05/2019,GOLD,Rp 665.500
1815,07/05/2019,BUYBACK,Rp 590.000
1816,07/05/2019,GOLD,Rp 665.000
1817,06/05/2019,BUYBACK,Rp 588.000
1818,06/05/2019,GOLD,Rp 664.000
1819,04/05/2019,BUYBACK,Rp 587.000
1820,04/05/2019,GOLD,Rp 665.000
1821,03/05/2019,BUYBACK,Rp 582.000
1822,03/05/2019,GOLD,Rp 660.000
1823,02/05/2019,BUYBACK,Rp 583.000
1824,02/05/2019,GOLD,Rp 661.000
1825,30/04/2019,BUYBACK,Rp 584.000
1826,30/04/2019,GOLD,Rp 661.500
1827,29/04/2019,BUYBACK,Rp 586.000
1828,29/04/2019,GOLD,Rp 664.000
1829,27/04/2019,BUYBACK,Rp 586.000
1830,27/04/2019,GOLD,Rp 664.500
1831,26/04/2019,BUYBACK,Rp 581.000
1832,26/04/2019,GOLD,Rp 661.000
1833,25/04/2019,BUYBACK,Rp 577.000
1834,25/04/2019,GOLD,Rp 658.000
1835,24/04/2019,BUYBACK,Rp 575.000
1836,24/04/2019,GOLD,Rp 656.000
1837,23/04/2019,BUYBACK,Rp 575.000
1838,23/04/2019,GOLD,Rp 656.000
1839,22/04/2019,BUYBACK,Rp 574.000
1840,22/04/2019,GOLD,Rp 656.000
1841,20/04/2019,BUYBACK,Rp 574.000
1842,20/04/2019,GOLD,Rp 656.000
1843,18/04/2019,BUYBACK,Rp 574.000
1844,18/04/2019,GOLD,Rp 656.000
1845,16/04/2019,BUYBACK,Rp 585.000
1846,16/04/2019,GOLD,Rp 657.500
1847,15/04/2019,BUYBACK,Rp 587.000
1848,15/04/2019,GOLD,Rp 660.000
1849,13/04/2019,BUYBACK,Rp 587.000
1850,13/04/2019,GOLD,Rp 659.500
1851,12/04/2019,BUYBACK,Rp 587.000
1852,12/04/2019,GOLD,Rp 660.000
1853,11/04/2019,BUYBACK,Rp 591.000
1854,11/04/2019,GOLD,Rp 664.500
1855,10/04/2019,BUYBACK,Rp 590.000
1856,10/04/2019,GOLD,Rp 663.500
1857,09/04/2019,BUYBACK,Rp 589.000
1858,09/04/2019,GOLD,Rp 662.000
1859,08/04/2019,BUYBACK,Rp 589.000
1860,08/04/2019,GOLD,Rp 660.500
1861,06/04/2019,BUYBACK,Rp 589.000
1862,06/04/2019,GOLD,Rp 660.500
1863,05/04/2019,BUYBACK,Rp 589.000
1864,05/04/2019,GOLD,Rp 660.500
1865,04/04/2019,BUYBACK,Rp 589.000
1866,04/04/2019,GOLD,Rp 661.000
1867,02/04/2019,BUYBACK,Rp 588.000
1868,02/04/2019,GOLD,Rp 660.000
1869,01/04/2019,BUYBACK,Rp 588.000
1870,01/04/2019,GOLD,Rp 660.000
1871,28/03/2019,BUYBACK,Rp 593.000
1872,28/03/2019,GOLD,Rp 665.000
1873,27/03/2019,BUYBACK,Rp 595.000
1874,27/03/2019,GOLD,Rp 667.000
1875,26/03/2019,BUYBACK,Rp 600.000
1876,26/03/2019,GOLD,Rp 672.000
1877,25/03/2019,BUYBACK,Rp 594.000
1878,25/03/2019,GOLD,Rp 666.000
1879,23/03/2019,BUYBACK,Rp 594.000
1880,23/03/2019,GOLD,Rp 667.000
1881,22/03/2019,BUYBACK,Rp 591.000
1882,22/03/2019,GOLD,Rp 663.000
1883,21/03/2019,BUYBACK,Rp 599.000
1884,21/03/2019,GOLD,Rp 671.000
1885,20/03/2019,BUYBACK,Rp 595.000
1886,20/03/2019,GOLD,Rp 667.500
1887,19/03/2019,BUYBACK,Rp 594.000
1888,19/03/2019,GOLD,Rp 666.500
1889,18/03/2019,BUYBACK,Rp 579.000
1890,18/03/2019,GOLD,Rp 669.500
1891,16/03/2019,BUYBACK,Rp 597.000
1892,16/03/2019,GOLD,Rp 671.000
1893,15/03/2019,BUYBACK,Rp 592.000
1894,15/03/2019,GOLD,Rp 666.000
1895,14/03/2019,BUYBACK,Rp 598.000
1896,14/03/2019,GOLD,Rp 671.000
1897,13/03/2019,BUYBACK,Rp 598.000
1898,13/03/2019,GOLD,Rp 670.000
1899,12/03/2019,BUYBACK,Rp 593.000
1900,12/03/2019,GOLD,Rp 665.000
1901,11/03/2019,BUYBACK,Rp 591.000
1902,11/03/2019,GOLD,Rp 663.500
1903,09/03/2019,BUYBACK,Rp 587.000
1904,09/03/2019,GOLD,Rp 660.000
1905,08/03/2019,BUYBACK,Rp 583.000
1906,08/03/2019,GOLD,Rp 655.500
1907,06/03/2019,BUYBACK,Rp 584.000
1908,06/03/2019,GOLD,Rp 656.500
1909,05/03/2019,BUYBACK,Rp 583.000
1910,05/03/2019,GOLD,Rp 656.000
1911,04/03/2019,BUYBACK,Rp 585.000
1912,04/03/2019,GOLD,Rp 656.500
1913,02/03/2019,BUYBACK,Rp 585.000
1914,02/03/2019,GOLD,Rp 660.000
1915,01/03/2019,BUYBACK,Rp 592.000
1916,01/03/2019,GOLD,Rp 664.000
1917,28/02/2019,BUYBACK,Rp 592.000
1918,28/02/2019,GOLD,Rp 665.000
1919,27/02/2019,BUYBACK,Rp 596.000
1920,27/02/2019,GOLD,Rp 670.000
1921,26/02/2019,BUYBACK,Rp 596.000
1922,26/02/2019,GOLD,Rp 671.000
1923,25/02/2019,BUYBACK,Rp 599.000
1924,25/02/2019,GOLD,Rp 674.000
1925,23/02/2019,BUYBACK,Rp 599.000
1926,23/02/2019,GOLD,Rp 675.000
1927,22/02/2019,BUYBACK,Rp 597.000
1928,22/02/2019,GOLD,Rp 673.000
1929,21/02/2019,BUYBACK,Rp 603.000
1930,21/02/2019,GOLD,Rp 677.000
1931,20/02/2019,BUYBACK,Rp 605.000
1932,20/02/2019,GOLD,Rp 680.000
1933,19/02/2019,BUYBACK,Rp 599.000
1934,19/02/2019,GOLD,Rp 674.000
1935,18/02/2019,BUYBACK,Rp 597.000
1936,18/02/2019,GOLD,Rp 671.000
1937,16/02/2019,BUYBACK,Rp 597.000
1938,16/02/2019,GOLD,Rp 672.000
1939,15/02/2019,BUYBACK,Rp 593.000
1940,15/02/2019,GOLD,Rp 668.000
1941,14/02/2019,BUYBACK,Rp 587.000
1942,14/02/2019,GOLD,Rp 664.000
1943,13/02/2019,BUYBACK,Rp 590.000
1944,13/02/2019,GOLD,Rp 667.000
1945,12/02/2019,BUYBACK,Rp 587.000
1946,12/02/2019,GOLD,Rp 664.000
1947,11/02/2019,BUYBACK,Rp 589.000
1948,11/02/2019,GOLD,Rp 666.000
1949,09/02/2019,BUYBACK,Rp 589.000
1950,09/02/2019,GOLD,Rp 666.000
1951,08/02/2019,BUYBACK,Rp 587.000
1952,08/02/2019,GOLD,Rp 665.000
1953,07/02/2019,BUYBACK,Rp 584.000
1954,07/02/2019,GOLD,Rp 663.000
1955,06/02/2019,BUYBACK,Rp 589.000
1956,06/02/2019,GOLD,Rp 666.000
1957,04/02/2019,BUYBACK,Rp 589.000
1958,04/02/2019,GOLD,Rp 666.000
1959,01/02/2019,BUYBACK,Rp 596.000
1960,01/02/2019,GOLD,Rp 670.000
1961,31/01/2019,BUYBACK,Rp 597.000
1962,31/01/2019,GOLD,Rp 671.000
1963,30/01/2019,BUYBACK,Rp 591.000
1964,30/01/2019,GOLD,Rp 667.000
1965,29/01/2019,BUYBACK,Rp 586.000
1966,29/01/2019,GOLD,Rp 663.000
1967,28/01/2019,BUYBACK,Rp 590.000
1968,28/01/2019,GOLD,Rp 666.000
1969,26/01/2019,BUYBACK,Rp 590.000
1970,26/01/2019,GOLD,Rp 668.000
1971,25/01/2019,BUYBACK,Rp 580.000
1972,25/01/2019,GOLD,Rp 658.000
1973,24/01/2019,BUYBACK,Rp 583.000
1974,24/01/2019,GOLD,Rp 660.000
1975,23/01/2019,BUYBACK,Rp 585.000
1976,23/01/2019,GOLD,Rp 662.000
1977,22/01/2019,BUYBACK,Rp 583.000
1978,22/01/2019,GOLD,Rp 660.000
1979,21/01/2019,BUYBACK,Rp 584.000
1980,21/01/2019,GOLD,Rp 661.000
1981,18/01/2019,BUYBACK,Rp 586.000
1982,18/01/2019,GOLD,Rp 663.000
1983,17/01/2019,BUYBACK,Rp 586.000
1984,17/01/2019,GOLD,Rp 663.000
1985,16/01/2019,BUYBACK,Rp 582.000
1986,16/01/2019,GOLD,Rp 661.000
1987,15/01/2019,BUYBACK,Rp 581.000
1988,15/01/2019,GOLD,Rp 660.000
1989,14/01/2019,BUYBACK,Rp 581.000
1990,14/01/2019,GOLD,Rp 660.000
1991,12/01/2019,BUYBACK,Rp 581.000
1992,12/01/2019,GOLD,Rp 660.000
1993,11/01/2019,BUYBACK,Rp 581.000
1994,11/01/2019,GOLD,Rp 660.000
1995,10/01/2019,BUYBACK,Rp 584.000
1996,10/01/2019,GOLD,Rp 662.000
1997,09/01/2019,BUYBACK,Rp 578.000
1998,09/01/2019,GOLD,Rp 657.000
1999,08/01/2019,BUYBACK,Rp 582.000
2000,08/01/2019,GOLD,Rp 660.000
2001,07/01/2019,BUYBACK,Rp 589.000
2002,07/01/2019,GOLD,Rp 664.000
2003,05/01/2019,BUYBACK,Rp 591.000
2004,05/01/2019,GOLD,Rp 664.000
2005,04/01/2019,BUYBACK,Rp 599.000
2006,04/01/2019,GOLD,Rp 672.000
2007,03/01/2019,BUYBACK,Rp 595.000
2008,03/01/2019,GOLD,Rp 667.000
2009,02/01/2019,BUYBACK,Rp 593.000
2010,02/01/2019,GOLD,Rp 665.000
2011,28/12/2018,BUYBACK,Rp 594.000
2012,28/12/2018,GOLD,Rp 665.000
2013,27/12/2018,BUYBACK,Rp 594.000
2014,27/12/2018,GOLD,Rp 665.000
2015,26/12/2018,BUYBACK,Rp 586.000
2016,26/12/2018,GOLD,Rp 622.000
2017,21/12/2018,BUYBACK,Rp 584.000
2018,21/12/2018,GOLD,Rp 660.000
2019,20/12/2018,BUYBACK,Rp 574.000
2020,20/12/2018,GOLD,Rp 653.000
2021,19/12/2018,BUYBACK,Rp 582.000
2022,19/12/2018,GOLD,Rp 658.000
2023,18/12/2018,BUYBACK,Rp 584.000
2024,18/12/2018,GOLD,Rp 659.000
2025,17/12/2018,BUYBACK,Rp 577.000
2026,17/12/2018,GOLD,Rp 655.000
2027,14/12/2018,BUYBACK,Rp 579.000
2028,14/12/2018,GOLD,Rp 656.000
2029,13/12/2018,BUYBACK,Rp 583.000
2030,13/12/2018,GOLD,Rp 659.000
2031,12/12/2018,BUYBACK,Rp 583.000
2032,12/12/2018,GOLD,Rp 659.000
2033,11/12/2018,BUYBACK,Rp 579.000
2034,11/12/2018,GOLD,Rp 657.000
2035,10/12/2018,BUYBACK,Rp 583.000
2036,10/12/2018,GOLD,Rp 660.000
2037,07/12/2018,BUYBACK,Rp 576.000
2038,07/12/2018,GOLD,Rp 656.000
2039,06/12/2018,BUYBACK,Rp 571.000
2040,06/12/2018,GOLD,Rp 653.000
2041,05/12/2018,BUYBACK,Rp 563.000
2042,05/12/2018,GOLD,Rp 651.000
2043,04/12/2018,BUYBACK,Rp 563.000
2044,04/12/2018,GOLD,Rp 647.500
2045,03/12/2018,BUYBACK,Rp 562.000
2046,03/12/2018,GOLD,Rp 646.000
2047,30/11/2018,BUYBACK,Rp 566.000
2048,30/11/2018,GOLD,Rp 650.000
2049,29/11/2018,BUYBACK,Rp 569.000
2050,29/11/2018,GOLD,Rp 652.000
2051,28/11/2018,BUYBACK,Rp 565.000
2052,28/11/2018,GOLD,Rp 648.000
2053,27/11/2018,BUYBACK,Rp 570.000
2054,27/11/2018,GOLD,Rp 652.000
2055,26/11/2018,BUYBACK,Rp 571.000
2056,26/11/2018,GOLD,Rp 653.000
2057,23/11/2018,BUYBACK,Rp 575.000
2058,23/11/2018,GOLD,Rp 611.050
2059,22/11/2018,BUYBACK,Rp 587.000
2060,22/11/2018,GOLD,Rp 618.112
2061,21/11/2018,BUYBACK,Rp 572.000
2062,21/11/2018,GOLD,Rp 608.023
2063,19/11/2018,BUYBACK,Rp 572.000
2064,19/11/2018,GOLD,Rp 608.023
2065,16/11/2018,BUYBACK,Rp 575.000
2066,16/11/2018,GOLD,Rp 610.041
2067,15/11/2018,BUYBACK,Rp 573.000
2068,15/11/2018,GOLD,Rp 608.023
2069,14/11/2018,BUYBACK,Rp 575.000
2070,14/11/2018,GOLD,Rp 609.032
2071,13/11/2018,BUYBACK,Rp 568.000
2072,13/11/2018,GOLD,Rp 606.005
2073,12/11/2018,BUYBACK,Rp 568.000
2074,12/11/2018,GOLD,Rp 604.996
2075,09/11/2018,BUYBACK,Rp 575.000
2076,09/11/2018,GOLD,Rp 608.023
2077,08/11/2018,BUYBACK,Rp 580.000
2078,08/11/2018,GOLD,Rp 611.050
2079,07/11/2018,BUYBACK,Rp 587.000
2080,07/11/2018,GOLD,Rp 616.095
2081,06/11/2018,BUYBACK,Rp 591.000
2082,06/11/2018,GOLD,Rp 619.122
2083,05/11/2018,BUYBACK,Rp 587.000
2084,05/11/2018,GOLD,Rp 618.113
2085,02/11/2018,BUYBACK,Rp 600.000
2086,02/11/2018,GOLD,Rp 627.194
2087,01/11/2018,BUYBACK,Rp 594.000
2088,01/11/2018,GOLD,Rp 621.140
2089,31/10/2018,BUYBACK,Rp 598.000
2090,31/10/2018,GOLD,Rp 624.167
2091,30/10/2018,BUYBACK,Rp 600.000
2092,30/10/2018,GOLD,Rp 627.194
2093,26/10/2018,BUYBACK,Rp 600.000
2094,26/10/2018,GOLD,Rp 627.194
2095,25/10/2018,BUYBACK,Rp 601.000
2096,25/10/2018,GOLD,Rp 628.203
2097,24/10/2018,BUYBACK,Rp 600.000
2098,24/10/2018,GOLD,Rp 628.203
2099,23/10/2018,BUYBACK,Rp 596.000
2100,23/10/2018,GOLD,Rp 623.158
2101,22/10/2018,BUYBACK,Rp 598.000
2102,22/10/2018,GOLD,Rp 626.185
2103,19/10/2018,BUYBACK,Rp 597.000
2104,19/10/2018,GOLD,Rp 624.167
2105,18/10/2018,BUYBACK,Rp 595.000
2106,18/10/2018,GOLD,Rp 622.149
2107,17/10/2018,BUYBACK,Rp 598.000
2108,17/10/2018,GOLD,Rp 625.176
2109,16/10/2018,BUYBACK,Rp 600.000
2110,16/10/2018,GOLD,Rp 627.194
2111,15/10/2018,BUYBACK,Rp 595.000
2112,15/10/2018,GOLD,Rp 623.158
2113,12/10/2018,BUYBACK,Rp 597.000
2114,12/10/2018,GOLD,Rp 626.184
2115,11/10/2018,BUYBACK,Rp 584.000
2116,11/10/2018,GOLD,Rp 615.086
2117,10/10/2018,BUYBACK,Rp 581.000
2118,10/10/2018,GOLD,Rp 615.086
2119,09/10/2018,BUYBACK,Rp 581.000
2120,09/10/2018,GOLD,Rp 614.076
2121,08/10/2018,BUYBACK,Rp 587.000
2122,08/10/2018,GOLD,Rp 621.140
2123,05/10/2018,BUYBACK,Rp 583.000
2124,05/10/2018,GOLD,Rp 617.104
2125,04/10/2018,BUYBACK,Rp 581.000
2126,04/10/2018,GOLD,Rp 616.094
2127,03/10/2018,BUYBACK,Rp 580.000
2128,03/10/2018,GOLD,Rp 616.094
2129,02/10/2018,BUYBACK,Rp 569.000
2130,02/10/2018,GOLD,Rp 608.022
2131,01/10/2018,BUYBACK,Rp 570.000
2132,01/10/2018,GOLD,Rp 609.032
2133,28/09/2018,BUYBACK,Rp 567.000
2134,28/09/2018,GOLD,Rp 606.004
2135,27/09/2018,BUYBACK,Rp 574.000
2136,27/09/2018,GOLD,Rp 612.058
2137,26/09/2018,BUYBACK,Rp 574.000
2138,26/09/2018,GOLD,Rp 613.068
2139,25/09/2018,BUYBACK,Rp 572.000
2140,25/09/2018,GOLD,Rp 612.058
2141,24/09/2018,BUYBACK,Rp 570.000
2142,24/09/2018,GOLD,Rp 609.032
2143,21/09/2018,BUYBACK,Rp 576.000
2144,21/09/2018,GOLD,Rp 614.076
2145,20/09/2018,BUYBACK,Rp 576.000
2146,20/09/2018,GOLD,Rp 614.076
2147,19/09/2018,BUYBACK,Rp 573.000
2148,19/09/2018,GOLD,Rp 612.058
2149,18/09/2018,BUYBACK,Rp 572.000
2150,18/09/2018,GOLD,Rp 610.040
2151,17/09/2018,BUYBACK,Rp 569.000
2152,17/09/2018,GOLD,Rp 607.014
2153,14/09/2018,BUYBACK,Rp 571.000
2154,14/09/2018,GOLD,Rp 609.032
2155,13/09/2018,BUYBACK,Rp 576.000
2156,13/09/2018,GOLD,Rp 613.068
2157,12/09/2018,BUYBACK,Rp 573.000
2158,12/09/2018,GOLD,Rp 608.022
2159,10/09/2018,BUYBACK,Rp 572.000
2160,10/09/2018,GOLD,Rp 604.996
2161,07/09/2018,BUYBACK,Rp 573.000
2162,07/09/2018,GOLD,Rp 608.022
2163,06/09/2018,BUYBACK,Rp 573.000
2164,06/09/2018,GOLD,Rp 607.014
2165,05/09/2018,BUYBACK,Rp 567.000
2166,05/09/2018,GOLD,Rp 600.960
2167,04/09/2018,BUYBACK,Rp 569.000
2168,04/09/2018,GOLD,Rp 601.968
2169,03/09/2018,BUYBACK,Rp 566.000
2170,03/09/2018,GOLD,Rp 599.950
2171,31/08/2018,BUYBACK,Rp 565.000
2172,31/08/2018,GOLD,Rp 597.932
2173,30/08/2018,BUYBACK,Rp 567.000
2174,30/08/2018,GOLD,Rp 600.960
2175,29/08/2018,BUYBACK,Rp 564.000
2176,29/08/2018,GOLD,Rp 597.932
2177,28/08/2018,BUYBACK,Rp 567.000
2178,28/08/2018,GOLD,Rp 600.960
2179,27/08/2018,BUYBACK,Rp 565.000
2180,27/08/2018,GOLD,Rp 599.950
2181,24/08/2018,BUYBACK,Rp 555.000
2182,24/08/2018,GOLD,Rp 593.896
2183,23/08/2018,BUYBACK,Rp 559.000
2184,23/08/2018,GOLD,Rp 595.914
2185,21/08/2018,BUYBACK,Rp 557.000
2186,21/08/2018,GOLD,Rp 594.906
2187,20/08/2018,BUYBACK,Rp 555.000
2188,20/08/2018,GOLD,Rp 593.896
2189,16/08/2018,BUYBACK,Rp 550.000
2190,16/08/2018,GOLD,Rp 590.870
2191,15/08/2018,BUYBACK,Rp 560.000
2192,15/08/2018,GOLD,Rp 594.906
2193,14/08/2018,BUYBACK,Rp 559.000
2194,14/08/2018,GOLD,Rp 594.906
2195,13/08/2018,BUYBACK,Rp 561.000
2196,13/08/2018,GOLD,Rp 595.914
2197,10/08/2018,BUYBACK,Rp 561.000
2198,10/08/2018,GOLD,Rp 595.914
2199,09/08/2018,BUYBACK,Rp 562.000
2200,09/08/2018,GOLD,Rp 596.924
2201,08/08/2018,BUYBACK,Rp 564.000
2202,08/08/2018,GOLD,Rp 598.942
2203,07/08/2018,BUYBACK,Rp 562.000
2204,07/08/2018,GOLD,Rp 597.932
2205,06/08/2018,BUYBACK,Rp 565.000
2206,06/08/2018,GOLD,Rp 599.950
2207,03/08/2018,BUYBACK,Rp 561.000
2208,03/08/2018,GOLD,Rp 596.924
2209,02/08/2018,BUYBACK,Rp 564.000
2210,02/08/2018,GOLD,Rp 599.950
2211,01/08/2018,BUYBACK,Rp 566.000
2212,01/08/2018,GOLD,Rp 601.968
2213,31/07/2018,BUYBACK,Rp 565.000
2214,31/07/2018,GOLD,Rp 599.950
2215,30/07/2018,BUYBACK,Rp 576.000
2216,30/07/2018,GOLD,Rp 604.996
2217,27/07/2018,BUYBACK,Rp 576.000
2218,27/07/2018,GOLD,Rp 604.996
2219,26/07/2018,BUYBACK,Rp 576.000
2220,26/07/2018,GOLD,Rp 608.022
2221,25/07/2018,BUYBACK,Rp 568.000
2222,25/07/2018,GOLD,Rp 601.968
2223,24/07/2018,BUYBACK,Rp 568.000
2224,24/07/2018,GOLD,Rp 601.968
2225,23/07/2018,BUYBACK,Rp 574.000
2226,23/07/2018,GOLD,Rp 606.004
2227,20/07/2018,BUYBACK,Rp 566.000
2228,20/07/2018,GOLD,Rp 600.960
2229,19/07/2018,BUYBACK,Rp 567.000
2230,19/07/2018,GOLD,Rp 601.968
2231,18/07/2018,BUYBACK,Rp 567.000
2232,18/07/2018,GOLD,Rp 601.968
2233,17/07/2018,BUYBACK,Rp 573.000
2234,17/07/2018,GOLD,Rp 606.004
2235,16/07/2018,BUYBACK,Rp 571.000
2236,16/07/2018,GOLD,Rp 606.004
2237,13/07/2018,BUYBACK,Rp 575.000
2238,13/07/2018,GOLD,Rp 609.032
2239,12/07/2018,BUYBACK,Rp 572.000
2240,12/07/2018,GOLD,Rp 607.014
2241,11/07/2018,BUYBACK,Rp 576.000
2242,11/07/2018,GOLD,Rp 609.032
2243,10/07/2018,BUYBACK,Rp 577.000
2244,10/07/2018,GOLD,Rp 610.040
2245,09/07/2018,BUYBACK,Rp 579.000
2246,09/07/2018,GOLD,Rp 612.058
2247,06/07/2018,BUYBACK,Rp 580.000
2248,06/07/2018,GOLD,Rp 612.058
2249,05/07/2018,BUYBACK,Rp 577.000
2250,05/07/2018,GOLD,Rp 610.040
2251,04/07/2018,BUYBACK,Rp 578.000
2252,04/07/2018,GOLD,Rp 611.050
2253,03/07/2018,BUYBACK,Rp 569.000
2254,03/07/2018,GOLD,Rp 604.996
2255,02/07/2018,BUYBACK,Rp 576.000
2256,02/07/2018,GOLD,Rp 610.040
2257,29/06/2018,BUYBACK,Rp 570.000
2258,29/06/2018,GOLD,Rp 604.996
2259,28/06/2018,BUYBACK,Rp 567.000
2260,28/06/2018,GOLD,Rp 602.978
2261,26/06/2018,BUYBACK,Rp 570.000
2262,26/06/2018,GOLD,Rp 606.004
2263,25/06/2018,BUYBACK,Rp 572.000
2264,25/06/2018,GOLD,Rp 608.022
2265,22/06/2018,BUYBACK,Rp 570.000
2266,22/06/2018,GOLD,Rp 606.004
2267,21/06/2018,BUYBACK,Rp 564.000
2268,21/06/2018,GOLD,Rp 600.960
2269,08/06/2018,BUYBACK,Rp 10.240
2270,08/06/2018,BUYBACK,Rp 575.000
2271,08/06/2018,GOLD,Rp 611.050
2272,07/06/2018,BUYBACK,Rp 575.000
2273,07/06/2018,GOLD,Rp 611.050
2274,06/06/2018,BUYBACK,Rp 576.000
2275,06/06/2018,GOLD,Rp 611.050
2276,05/06/2018,BUYBACK,Rp 576.000
2277,05/06/2018,GOLD,Rp 608.022
2278,04/06/2018,BUYBACK,Rp 576.000
2279,04/06/2018,GOLD,Rp 609.032
2280,31/05/2018,BUYBACK,Rp 584.000
2281,31/05/2018,GOLD,Rp 614.076
2282,30/05/2018,BUYBACK,Rp 585.000
2283,30/05/2018,GOLD,Rp 615.086
2284,28/05/2018,BUYBACK,Rp 587.000
2285,28/05/2018,GOLD,Rp 617.104
2286,25/05/2018,BUYBACK,Rp 592.000
2287,25/05/2018,GOLD,Rp 621.140
2288,24/05/2018,BUYBACK,Rp 587.000
2289,24/05/2018,GOLD,Rp 618.112
2290,23/05/2018,BUYBACK,Rp 585.000
2291,23/05/2018,GOLD,Rp 616.094
2292,22/05/2018,BUYBACK,Rp 585.000
2293,22/05/2018,GOLD,Rp 616.094
2294,21/05/2018,BUYBACK,Rp 580.000
2295,21/05/2018,GOLD,Rp 613.068
2296,18/05/2018,BUYBACK,Rp 579.000
2297,18/05/2018,GOLD,Rp 612.058
2298,17/05/2018,BUYBACK,Rp 580.000
2299,17/05/2018,GOLD,Rp 613.068
2300,16/05/2018,BUYBACK,Rp 578.000
2301,16/05/2018,GOLD,Rp 611.050
2302,15/05/2018,BUYBACK,Rp 585.000
2303,15/05/2018,GOLD,Rp 615.086
2304,14/05/2018,BUYBACK,Rp 587.000
2305,14/05/2018,GOLD,Rp 616.094
2306,11/05/2018,BUYBACK,Rp 591.000
2307,11/05/2018,GOLD,Rp 621.140
2308,09/05/2018,BUYBACK,Rp 590.000
2309,09/05/2018,GOLD,Rp 619.122
2310,08/05/2018,BUYBACK,Rp 585.000
2311,08/05/2018,GOLD,Rp 617.104
2312,07/05/2018,BUYBACK,Rp 582.000
2313,07/05/2018,GOLD,Rp 616.094
2314,04/05/2018,BUYBACK,Rp 582.000
2315,04/05/2018,GOLD,Rp 616.094
2316,03/05/2018,BUYBACK,Rp 579.000
2317,03/05/2018,GOLD,Rp 612.058
2318,02/05/2018,BUYBACK,Rp 575.000
2319,02/05/2018,GOLD,Rp 610.040
2320,30/04/2018,BUYBACK,Rp 582.000
2321,30/04/2018,GOLD,Rp 614.076
2322,27/04/2018,BUYBACK,Rp 582.000
2323,27/04/2018,GOLD,Rp 614.076
2324,26/04/2018,BUYBACK,Rp 582.000
2325,26/04/2018,GOLD,Rp 614.076
2326,25/04/2018,BUYBACK,Rp 588.000
2327,25/04/2018,GOLD,Rp 617.104
2328,24/04/2018,BUYBACK,Rp 585.000
2329,24/04/2018,GOLD,Rp 614.076
2330,23/04/2018,BUYBACK,Rp 585.000
2331,23/04/2018,GOLD,Rp 614.076
2332,20/04/2018,BUYBACK,Rp 587.000
2333,20/04/2018,GOLD,Rp 617.104
2334,19/04/2018,BUYBACK,Rp 591.000
2335,19/04/2018,GOLD,Rp 620.130
2336,18/04/2018,BUYBACK,Rp 589.000
2337,18/04/2018,GOLD,Rp 619.122
2338,17/04/2018,BUYBACK,Rp 589.000
2339,17/04/2018,GOLD,Rp 619.122
2340,16/04/2018,BUYBACK,Rp 587.000
2341,16/04/2018,GOLD,Rp 617.104
2342,13/04/2018,BUYBACK,Rp 585.000
2343,13/04/2018,GOLD,Rp 615.086
2344,12/04/2018,BUYBACK,Rp 590.000
2345,12/04/2018,GOLD,Rp 620.130
2346,11/04/2018,BUYBACK,Rp 586.000
2347,11/04/2018,GOLD,Rp 616.094
2348,10/04/2018,BUYBACK,Rp 586.000
2349,10/04/2018,GOLD,Rp 615.086
2350,09/04/2018,BUYBACK,Rp 582.000
2351,09/04/2018,GOLD,Rp 611.050
2352,06/04/2018,BUYBACK,Rp 582.000
2353,06/04/2018,GOLD,Rp 612.058
2354,04/04/2018,BUYBACK,Rp 581.000
2355,04/04/2018,GOLD,Rp 612.058
2356,03/04/2018,BUYBACK,Rp 584.000
2357,03/04/2018,GOLD,Rp 615.086
2358,02/04/2018,BUYBACK,Rp 577.000
2359,02/04/2018,GOLD,Rp 609.032
2360,29/03/2018,BUYBACK,Rp 577.000
2361,29/03/2018,GOLD,Rp 608.022
