,Tanggal,Keterangan,Harga
3224,10/06/2016,GOLD,Rp 542.000
3225,09/06/2016,BUYBACK,Rp 530.000
3226,09/06/2016,GOLD,Rp 542.000
3227,08/06/2016,BUYBACK,Rp 523.000
3228,08/06/2016,GOLD,Rp 538.000
3229,07/06/2016,BUYBACK,Rp 8.360
3230,07/06/2016,BUYBACK,Rp 528.000
3231,07/06/2016,GOLD,Rp 543.000
3232,06/06/2016,BUYBACK,Rp 530.000
3233,06/06/2016,GOLD,Rp 546.000
3234,03/06/2016,BUYBACK,Rp 520.000
3235,03/06/2016,GOLD,Rp 537.000
3236,02/06/2016,BUYBACK,Rp 521.000
3237,02/06/2016,GOLD,Rp 538.000
3238,01/06/2016,BUYBACK,Rp 521.000
3239,01/06/2016,GOLD,Rp 538.000
3240,31/05/2016,BUYBACK,Rp 519.000
3241,31/05/2016,GOLD,Rp 537.000
3242,30/05/2016,BUYBACK,Rp 517.000
3243,30/05/2016,GOLD,Rp 535.000
3244,27/05/2016,BUYBACK,Rp 526.000
3245,27/05/2016,GOLD,Rp 539.000
3246,26/05/2016,BUYBACK,Rp 527.000
3247,26/05/2016,GOLD,Rp 540.000
3248,25/05/2016,BUYBACK,Rp 528.000
3249,25/05/2016,GOLD,Rp 541.000
3250,24/05/2016,BUYBACK,Rp 532.000
3251,24/05/2016,GOLD,Rp 546.000
3252,23/05/2016,BUYBACK,Rp 531.000
3253,23/05/2016,GOLD,Rp 546.000
3254,20/05/2016,BUYBACK,Rp 533.000
3255,20/05/2016,GOLD,Rp 548.000
3256,19/05/2016,BUYBACK,Rp 531.000
3257,19/05/2016,GOLD,Rp 544.000
3258,18/05/2016,BUYBACK,Rp 534.000
3259,18/05/2016,GOLD,Rp 547.000
3260,17/05/2016,BUYBACK,Rp 533.000
3261,17/05/2016,GOLD,Rp 546.000
3262,16/05/2016,BUYBACK,Rp 533.000
3263,16/05/2016,GOLD,Rp 546.000
3264,13/05/2016,BUYBACK,Rp 528.000
3265,13/05/2016,GOLD,Rp 542.000
3266,12/05/2016,BUYBACK,Rp 531.000
3267,12/05/2016,GOLD,Rp 546.000
3268,11/05/2016,BUYBACK,Rp 527.000
3269,11/05/2016,GOLD,Rp 542.000
3270,10/05/2016,BUYBACK,Rp 528.000
3271,10/05/2016,GOLD,Rp 543.000
3272,09/05/2016,BUYBACK,Rp 531.000
3273,09/05/2016,GOLD,Rp 547.000
3274,04/05/2016,BUYBACK,Rp 530.000
3275,04/05/2016,GOLD,Rp 545.000
3276,03/05/2016,BUYBACK,Rp 531.000
3277,03/05/2016,GOLD,Rp 546.000
3278,02/05/2016,BUYBACK,Rp 532.000
3279,02/05/2016,GOLD,Rp 548.000
3280,29/04/2016,BUYBACK,Rp 526.000
3281,29/04/2016,GOLD,Rp 538.000
3282,28/04/2016,BUYBACK,Rp 522.000
3283,28/04/2016,GOLD,Rp 531.000
3284,27/04/2016,BUYBACK,Rp 520.000
3285,27/04/2016,GOLD,Rp 529.000
3286,26/04/2016,BUYBACK,Rp 518.000
3287,26/04/2016,GOLD,Rp 526.000
3288,25/04/2016,BUYBACK,Rp 517.000
3289,25/04/2016,GOLD,Rp 525.000
3290,22/04/2016,BUYBACK,Rp 521.000
3291,22/04/2016,GOLD,Rp 530.000
3292,21/04/2016,BUYBACK,Rp 520.000
3293,21/04/2016,GOLD,Rp 527.000
3294,20/04/2016,BUYBACK,Rp 524.000
3295,20/04/2016,GOLD,Rp 532.000
3296,19/04/2016,BUYBACK,Rp 520.000
3297,19/04/2016,GOLD,Rp 526.000
3298,18/04/2016,BUYBACK,Rp 519.000
3299,18/04/2016,GOLD,Rp 526.000
3300,15/04/2016,BUYBACK,Rp 519.000
3301,15/04/2016,GOLD,Rp 525.000
3302,14/04/2016,BUYBACK,Rp 520.000
3303,14/04/2016,GOLD,Rp 528.000
3304,13/04/2016,BUYBACK,Rp 522.000
3305,13/04/2016,GOLD,Rp 532.000
3306,12/04/2016,BUYBACK,Rp 524.000
3307,12/04/2016,GOLD,Rp 534.000
3308,11/04/2016,BUYBACK,Rp 521.000
3309,11/04/2016,GOLD,Rp 529.000
3310,08/04/2016,BUYBACK,Rp 520.000
3311,08/04/2016,GOLD,Rp 529.000
3312,07/04/2016,BUYBACK,Rp 516.000
3313,07/04/2016,GOLD,Rp 524.000
3314,06/04/2016,BUYBACK,Rp 517.000
3315,06/04/2016,GOLD,Rp 526.000
3316,05/04/2016,BUYBACK,Rp 510.000
3317,05/04/2016,GOLD,Rp 519.000
3318,01/04/2016,BUYBACK,Rp 515.000
3319,01/04/2016,GOLD,Rp 524.000
3320,31/03/2016,BUYBACK,Rp 513.000
3321,31/03/2016,GOLD,Rp 523.000
3322,30/03/2016,BUYBACK,Rp 522.000
3323,30/03/2016,GOLD,Rp 532.000
3324,29/03/2016,BUYBACK,Rp 514.000
3325,29/03/2016,GOLD,Rp 523.000
3326,28/03/2016,BUYBACK,Rp 511.000
3327,28/03/2016,GOLD,Rp 520.000
3328,24/03/2016,BUYBACK,Rp 510.000
3329,24/03/2016,GOLD,Rp 518.000
3330,22/03/2016,BUYBACK,Rp 517.000
3331,22/03/2016,GOLD,Rp 525.000
3332,21/03/2016,BUYBACK,Rp 518.000
3333,21/03/2016,GOLD,Rp 527.000
3334,18/03/2016,BUYBACK,Rp 520.000
3335,18/03/2016,GOLD,Rp 531.000
3336,17/03/2016,BUYBACK,Rp 518.000
3337,17/03/2016,GOLD,Rp 533.000
3338,16/03/2016,BUYBACK,Rp 510.000
3339,16/03/2016,GOLD,Rp 519.000
3340,15/03/2016,BUYBACK,Rp 510.000
3341,15/03/2016,GOLD,Rp 520.000
3342,14/03/2016,BUYBACK,Rp 517.000
3343,14/03/2016,GOLD,Rp 525.000
3344,11/03/2016,BUYBACK,Rp 520.000
3345,11/03/2016,GOLD,Rp 535.000
3346,10/03/2016,BUYBACK,Rp 519.000
3347,10/03/2016,GOLD,Rp 528.000
3348,08/03/2016,BUYBACK,Rp 520.000
3349,08/03/2016,GOLD,Rp 530.000
3350,07/03/2016,BUYBACK,Rp 525.000
3351,07/03/2016,GOLD,Rp 533.000
3352,04/03/2016,BUYBACK,Rp 525.000
3353,04/03/2016,GOLD,Rp 534.000
3354,03/03/2016,BUYBACK,Rp 521.000
3355,03/03/2016,GOLD,Rp 530.000
3356,02/03/2016,BUYBACK,Rp 520.000
3357,02/03/2016,GOLD,Rp 528.000
3358,01/03/2016,BUYBACK,Rp 522.000
3359,01/03/2016,GOLD,Rp 533.000
3360,29/02/2016,BUYBACK,Rp 516.000
3361,29/02/2016,GOLD,Rp 524.000
3362,26/02/2016,BUYBACK,Rp 523.000
3363,26/02/2016,GOLD,Rp 531.000
3364,25/02/2016,BUYBACK,Rp 517.000
3365,25/02/2016,GOLD,Rp 527.000
3366,24/02/2016,BUYBACK,Rp 516.000
3367,24/02/2016,GOLD,Rp 527.000
3368,23/02/2016,BUYBACK,Rp 510.000
3369,23/02/2016,GOLD,Rp 523.000
3370,22/02/2016,BUYBACK,Rp 517.000
3371,22/02/2016,GOLD,Rp 534.000
3372,19/02/2016,BUYBACK,Rp 515.000
3373,19/02/2016,GOLD,Rp 533.000
3374,18/02/2016,BUYBACK,Rp 508.000
3375,18/02/2016,GOLD,Rp 523.000
3376,17/02/2016,BUYBACK,Rp 501.000
3377,17/02/2016,GOLD,Rp 520.000
3378,16/02/2016,BUYBACK,Rp 505.000
3379,16/02/2016,GOLD,Rp 526.000
3380,15/02/2016,BUYBACK,Rp 514.000
3381,15/02/2016,GOLD,Rp 534.000
3382,12/02/2016,BUYBACK,Rp 510.000
3383,12/02/2016,GOLD,Rp 533.000
3384,11/02/2016,BUYBACK,Rp 505.000
3385,11/02/2016,GOLD,Rp 521.000
3386,10/02/2016,BUYBACK,Rp 510.000
3387,10/02/2016,GOLD,Rp 522.000
3388,05/02/2016,BUYBACK,Rp 499.000
3389,05/02/2016,GOLD,Rp 512.000
3390,04/02/2016,BUYBACK,Rp 498.000
3391,04/02/2016,GOLD,Rp 510.000
3392,03/02/2016,BUYBACK,Rp 492.000
3393,03/02/2016,GOLD,Rp 506.000
3394,02/02/2016,BUYBACK,Rp 491.000
3395,02/02/2016,GOLD,Rp 507.000
3396,01/02/2016,BUYBACK,Rp 492.000
3397,01/02/2016,GOLD,Rp 508.000
3398,29/01/2016,BUYBACK,Rp 494.000
3399,29/01/2016,GOLD,Rp 510.000
3400,28/01/2016,BUYBACK,Rp 497.000
3401,28/01/2016,GOLD,Rp 513.000
3402,27/01/2016,BUYBACK,Rp 496.000
3403,27/01/2016,GOLD,Rp 512.000
3404,26/01/2016,BUYBACK,Rp 491.000
3405,26/01/2016,GOLD,Rp 507.000
3406,25/01/2016,BUYBACK,Rp 487.000
3407,25/01/2016,GOLD,Rp 504.000
3408,22/01/2016,BUYBACK,Rp 489.000
3409,22/01/2016,GOLD,Rp 507.000
3410,21/01/2016,BUYBACK,Rp 489.000
3411,21/01/2016,GOLD,Rp 507.000
3412,20/01/2016,BUYBACK,Rp 486.000
3413,20/01/2016,GOLD,Rp 505.000
3414,19/01/2016,BUYBACK,Rp 486.000
3415,19/01/2016,GOLD,Rp 505.000
3416,18/01/2016,BUYBACK,Rp 486.000
3417,18/01/2016,GOLD,Rp 505.000
3418,15/01/2016,BUYBACK,Rp 480.000
3419,15/01/2016,GOLD,Rp 503.000
3420,14/01/2016,BUYBACK,Rp 486.000
3421,14/01/2016,GOLD,Rp 506.000
3422,13/01/2016,BUYBACK,Rp 485.000
3423,13/01/2016,GOLD,Rp 505.000
3424,12/01/2016,BUYBACK,Rp 490.000
3425,12/01/2016,GOLD,Rp 507.000
3426,11/01/2016,BUYBACK,Rp 492.000
3427,11/01/2016,GOLD,Rp 508.000
3428,08/01/2016,BUYBACK,Rp 486.000
3429,08/01/2016,GOLD,Rp 507.000
3430,07/01/2016,BUYBACK,Rp 486.000
3431,07/01/2016,GOLD,Rp 507.000
3432,06/01/2016,BUYBACK,Rp 481.000
3433,06/01/2016,GOLD,Rp 506.000
3434,05/01/2016,BUYBACK,Rp 479.000
3435,05/01/2016,GOLD,Rp 506.000
3436,04/01/2016,BUYBACK,Rp 471.000
3437,04/01/2016,GOLD,Rp 505.000
3438,31/12/2015,BUYBACK,Rp 470.000
3439,31/12/2015,GOLD,Rp 505.000
3440,30/12/2015,BUYBACK,Rp 469.000
3441,30/12/2015,GOLD,Rp 505.000
3442,29/12/2015,BUYBACK,Rp 468.000
3443,29/12/2015,GOLD,Rp 505.000
3444,28/12/2015,BUYBACK,Rp 470.000
3445,28/12/2015,GOLD,Rp 505.000
3446,23/12/2015,BUYBACK,Rp 469.000
3447,23/12/2015,GOLD,Rp 505.000
3448,22/12/2015,BUYBACK,Rp 479.000
3449,22/12/2015,GOLD,Rp 507.000
3450,21/12/2015,BUYBACK,Rp 479.000
3451,21/12/2015,GOLD,Rp 507.000
3452,18/12/2015,BUYBACK,Rp 473.000
3453,18/12/2015,GOLD,Rp 506.000
3454,17/12/2015,BUYBACK,Rp 478.000
3455,17/12/2015,GOLD,Rp 507.000
3456,16/12/2015,BUYBACK,Rp 478.000
3457,16/12/2015,GOLD,Rp 507.000
3458,15/12/2015,BUYBACK,Rp 479.000
3459,15/12/2015,GOLD,Rp 507.000
3460,14/12/2015,BUYBACK,Rp 480.000
3461,14/12/2015,GOLD,Rp 508.000
3462,11/12/2015,BUYBACK,Rp 479.000
3463,11/12/2015,GOLD,Rp 508.000
3464,10/12/2015,BUYBACK,Rp 476.000
3465,10/12/2015,GOLD,Rp 507.000
3466,08/12/2015,BUYBACK,Rp 476.000
3467,08/12/2015,GOLD,Rp 507.000
3468,07/12/2015,BUYBACK,Rp 481.000
3469,07/12/2015,GOLD,Rp 508.000
3470,04/12/2015,BUYBACK,Rp 473.000
3471,04/12/2015,GOLD,Rp 507.000
3472,03/12/2015,BUYBACK,Rp 466.000
3473,03/12/2015,GOLD,Rp 506.000
3474,02/12/2015,BUYBACK,Rp 474.000
3475,02/12/2015,GOLD,Rp 507.000
3476,01/12/2015,BUYBACK,Rp 473.000
3477,01/12/2015,GOLD,Rp 507.000
3478,30/11/2015,BUYBACK,Rp 466.000
3479,30/11/2015,GOLD,Rp 507.000
3480,27/11/2015,BUYBACK,Rp 473.000
3481,27/11/2015,GOLD,Rp 508.000
3482,26/11/2015,BUYBACK,Rp 470.000
3483,26/11/2015,GOLD,Rp 507.000
3484,25/11/2015,BUYBACK,Rp 474.000
3485,25/11/2015,GOLD,Rp 508.000
3486,24/11/2015,BUYBACK,Rp 472.000
3487,24/11/2015,GOLD,Rp 508.000
3488,23/11/2015,BUYBACK,Rp 475.000
3489,23/11/2015,GOLD,Rp 509.000
3490,20/11/2015,BUYBACK,Rp 479.000
3491,20/11/2015,GOLD,Rp 509.000
3492,19/11/2015,BUYBACK,Rp 473.000
3493,19/11/2015,GOLD,Rp 509.000
3494,18/11/2015,BUYBACK,Rp 471.000
3495,18/11/2015,GOLD,Rp 509.000
3496,17/11/2015,BUYBACK,Rp 477.000
3497,17/11/2015,GOLD,Rp 509.000
3498,16/11/2015,BUYBACK,Rp 472.000
3499,16/11/2015,GOLD,Rp 509.000
3500,13/11/2015,BUYBACK,Rp 472.000
3501,13/11/2015,GOLD,Rp 509.000
3502,12/11/2015,BUYBACK,Rp 473.000
3503,12/11/2015,GOLD,Rp 510.000
3504,11/11/2015,BUYBACK,Rp 475.000
3505,11/11/2015,GOLD,Rp 510.000
3506,10/11/2015,BUYBACK,Rp 479.000
3507,10/11/2015,GOLD,Rp 510.000
3508,09/11/2015,BUYBACK,Rp 474.000
3509,09/11/2015,GOLD,Rp 510.000
3510,06/11/2015,BUYBACK,Rp 482.000
3511,06/11/2015,GOLD,Rp 510.000
3512,05/11/2015,BUYBACK,Rp 482.000
3513,05/11/2015,GOLD,Rp 510.000
3514,04/11/2015,BUYBACK,Rp 487.000
3515,04/11/2015,GOLD,Rp 510.000
3516,03/11/2015,BUYBACK,Rp 495.000
3517,03/11/2015,GOLD,Rp 511.000
3518,02/11/2015,BUYBACK,Rp 498.000
3519,02/11/2015,GOLD,Rp 512.000
3520,30/10/2015,BUYBACK,Rp 498.000
3521,30/10/2015,GOLD,Rp 512.000
3522,29/10/2015,BUYBACK,Rp 502.000
3523,29/10/2015,GOLD,Rp 518.000
3524,28/10/2015,BUYBACK,Rp 504.000
3525,28/10/2015,GOLD,Rp 519.000
3526,27/10/2015,BUYBACK,Rp 503.000
3527,27/10/2015,GOLD,Rp 519.000
3528,26/10/2015,BUYBACK,Rp 502.000
3529,26/10/2015,GOLD,Rp 518.000
3530,23/10/2015,BUYBACK,Rp 504.000
3531,23/10/2015,GOLD,Rp 520.000
3532,22/10/2015,BUYBACK,Rp 506.000
3533,22/10/2015,GOLD,Rp 523.000
3534,21/10/2015,BUYBACK,Rp 507.000
3535,21/10/2015,GOLD,Rp 525.000
3536,20/10/2015,BUYBACK,Rp 505.000
3537,20/10/2015,GOLD,Rp 523.000
3538,19/10/2015,BUYBACK,Rp 504.000
3539,19/10/2015,GOLD,Rp 526.000
3540,16/10/2015,BUYBACK,Rp 500.000
3541,16/10/2015,GOLD,Rp 523.000
3542,15/10/2015,BUYBACK,Rp 510.000
3543,15/10/2015,GOLD,Rp 528.000
3544,13/10/2015,BUYBACK,Rp 499.000
3545,13/10/2015,GOLD,Rp 517.000
3546,12/10/2015,BUYBACK,Rp 499.000
3547,12/10/2015,GOLD,Rp 516.000
3548,09/10/2015,BUYBACK,Rp 500.000
3549,09/10/2015,GOLD,Rp 527.000
3550,08/10/2015,BUYBACK,Rp 506.000
3551,08/10/2015,GOLD,Rp 532.000
3552,07/10/2015,BUYBACK,Rp 510.000
3553,07/10/2015,GOLD,Rp 537.000
3554,06/10/2015,BUYBACK,Rp 510.000
3555,06/10/2015,GOLD,Rp 541.000
3556,05/10/2015,BUYBACK,Rp 510.000
3557,05/10/2015,GOLD,Rp 541.000
3558,02/10/2015,BUYBACK,Rp 507.000
3559,02/10/2015,GOLD,Rp 534.000
3560,01/10/2015,BUYBACK,Rp 500.000
3561,01/10/2015,GOLD,Rp 536.000
3562,30/09/2015,BUYBACK,Rp 504.000
3563,30/09/2015,GOLD,Rp 540.000
3564,29/09/2015,BUYBACK,Rp 505.000
3565,29/09/2015,GOLD,Rp 539.000
3566,28/09/2015,BUYBACK,Rp 510.000
3567,28/09/2015,GOLD,Rp 546.000
3568,25/09/2015,BUYBACK,Rp 508.000
3569,25/09/2015,GOLD,Rp 546.000
3570,23/09/2015,BUYBACK,Rp 501.000
3571,23/09/2015,GOLD,Rp 529.000
3572,22/09/2015,BUYBACK,Rp 503.000
3573,22/09/2015,GOLD,Rp 531.600
3574,21/09/2015,BUYBACK,Rp 505.000
3575,21/09/2015,GOLD,Rp 533.000
3576,18/09/2015,BUYBACK,Rp 503.000
3577,18/09/2015,GOLD,Rp 530.000
3578,17/09/2015,BUYBACK,Rp 502.000
3579,17/09/2015,GOLD,Rp 525.000
3580,16/09/2015,BUYBACK,Rp 500.000
3581,16/09/2015,GOLD,Rp 519.000
3582,15/09/2015,BUYBACK,Rp 499.000
3583,15/09/2015,GOLD,Rp 519.000
3584,14/09/2015,BUYBACK,Rp 497.000
3585,14/09/2015,GOLD,Rp 517.000
3586,11/09/2015,BUYBACK,Rp 499.000
3587,11/09/2015,GOLD,Rp 520.000
3588,09/09/2015,BUYBACK,Rp 502.000
3589,09/09/2015,GOLD,Rp 521.000
3590,08/09/2015,BUYBACK,Rp 500.000
3591,08/09/2015,GOLD,Rp 519.000
3592,07/09/2015,BUYBACK,Rp 498.000
3593,07/09/2015,GOLD,Rp 517.000
3594,04/09/2015,BUYBACK,Rp 498.000
3595,04/09/2015,GOLD,Rp 518.000
3596,03/09/2015,BUYBACK,Rp 500.000
3597,03/09/2015,GOLD,Rp 520.000
3598,02/09/2015,BUYBACK,Rp 500.000
3599,02/09/2015,GOLD,Rp 520.000
3600,01/09/2015,BUYBACK,Rp 497.000
3601,01/09/2015,GOLD,Rp 518.000
3602,31/08/2015,BUYBACK,Rp 496.000
3603,31/08/2015,GOLD,Rp 517.000
3604,28/08/2015,BUYBACK,Rp 496.000
3605,28/08/2015,GOLD,Rp 518.000
3606,27/08/2015,BUYBACK,Rp 495.000
3607,27/08/2015,GOLD,Rp 518.000
3608,26/08/2015,BUYBACK,Rp 496.000
3609,26/08/2015,GOLD,Rp 523.000
3610,25/08/2015,BUYBACK,Rp 496.000
3611,25/08/2015,GOLD,Rp 524.000
3612,24/08/2015,BUYBACK,Rp 495.000
3613,24/08/2015,GOLD,Rp 523.000
3614,21/08/2015,BUYBACK,Rp 492.000
3615,21/08/2015,GOLD,Rp 520.000
3616,20/08/2015,BUYBACK,Rp 482.000
3617,20/08/2015,GOLD,Rp 512.000
3618,19/08/2015,BUYBACK,Rp 478.000
3619,19/08/2015,GOLD,Rp 508.000
3620,18/08/2015,BUYBACK,Rp 477.000
3621,18/08/2015,GOLD,Rp 507.000
3622,13/08/2015,BUYBACK,Rp 476.000
3623,13/08/2015,GOLD,Rp 508.000
3624,12/08/2015,BUYBACK,Rp 471.000
3625,12/08/2015,GOLD,Rp 507.000
3626,11/08/2015,BUYBACK,Rp 470.000
3627,11/08/2015,GOLD,Rp 506.000
3628,10/08/2015,BUYBACK,Rp 468.000
3629,10/08/2015,GOLD,Rp 506.000
3630,07/08/2015,BUYBACK,Rp 467.000
3631,07/08/2015,GOLD,Rp 506.000
3632,06/08/2015,BUYBACK,Rp 468.000
3633,06/08/2015,GOLD,Rp 507.000
3634,05/08/2015,BUYBACK,Rp 468.000
3635,05/08/2015,GOLD,Rp 507.000
3636,04/08/2015,BUYBACK,Rp 470.000
3637,04/08/2015,GOLD,Rp 507.000
3638,03/08/2015,BUYBACK,Rp 471.000
3639,03/08/2015,GOLD,Rp 507.000
3640,31/07/2015,BUYBACK,Rp 470.000
3641,31/07/2015,GOLD,Rp 507.000
3642,30/07/2015,BUYBACK,Rp 469.000
3643,30/07/2015,GOLD,Rp 507.000
3644,29/07/2015,BUYBACK,Rp 468.000
3645,29/07/2015,GOLD,Rp 507.000
3646,28/07/2015,BUYBACK,Rp 470.000
3647,28/07/2015,GOLD,Rp 507.000
3648,27/07/2015,BUYBACK,Rp 469.000
3649,27/07/2015,GOLD,Rp 507.000
3650,24/07/2015,BUYBACK,Rp 468.000
3651,24/07/2015,GOLD,Rp 507.000
3652,23/07/2015,BUYBACK,Rp 468.000
3653,23/07/2015,GOLD,Rp 507.000
3654,22/07/2015,BUYBACK,Rp 469.000
3655,22/07/2015,GOLD,Rp 507.000
3656,15/07/2015,BUYBACK,Rp 491.000
3657,15/07/2015,GOLD,Rp 510.000
3658,14/07/2015,BUYBACK,Rp 491.000
3659,14/07/2015,GOLD,Rp 510.000
3660,13/07/2015,BUYBACK,Rp 493.000
3661,13/07/2015,GOLD,Rp 511.000
3662,10/07/2015,BUYBACK,Rp 494.000
3663,10/07/2015,GOLD,Rp 511.000
3664,09/07/2015,BUYBACK,Rp 493.000
3665,09/07/2015,GOLD,Rp 510.000
3666,08/07/2015,BUYBACK,Rp 490.000
3667,08/07/2015,GOLD,Rp 510.000
3668,07/07/2015,BUYBACK,Rp 496.000
3669,07/07/2015,GOLD,Rp 510.000
3670,06/07/2015,BUYBACK,Rp 495.000
3671,06/07/2015,GOLD,Rp 510.000
3672,03/07/2015,BUYBACK,Rp 493.000
3673,03/07/2015,GOLD,Rp 509.000
3674,02/07/2015,BUYBACK,Rp 493.000
3675,02/07/2015,GOLD,Rp 510.000
3676,01/07/2015,BUYBACK,Rp 495.000
3677,01/07/2015,GOLD,Rp 512.000
3678,30/06/2015,BUYBACK,Rp 496.000
3679,30/06/2015,GOLD,Rp 514.000
3680,29/06/2015,BUYBACK,Rp 497.000
3681,29/06/2015,GOLD,Rp 515.000
3682,26/06/2015,BUYBACK,Rp 495.000
3683,26/06/2015,GOLD,Rp 512.000
3684,25/06/2015,BUYBACK,Rp 493.000
3685,25/06/2015,GOLD,Rp 511.000
3686,24/06/2015,BUYBACK,Rp 495.000
3687,24/06/2015,GOLD,Rp 512.000
3688,23/06/2015,BUYBACK,Rp 498.000
3689,23/06/2015,GOLD,Rp 515.000
3690,22/06/2015,BUYBACK,Rp 503.000
3691,22/06/2015,GOLD,Rp 519.000
3692,19/06/2015,BUYBACK,Rp 505.000
3693,19/06/2015,GOLD,Rp 520.000
3694,18/06/2015,BUYBACK,Rp 501.000
3695,18/06/2015,GOLD,Rp 516.000
3696,17/06/2015,BUYBACK,Rp 498.000
3697,17/06/2015,GOLD,Rp 514.000
3698,12/06/2015,BUYBACK,Rp 497.000
3699,12/06/2015,GOLD,Rp 513.000
3700,11/06/2015,BUYBACK,Rp 500.000
3701,11/06/2015,GOLD,Rp 515.000
3702,10/06/2015,BUYBACK,Rp 499.000
3703,10/06/2015,GOLD,Rp 513.000
3704,09/06/2015,BUYBACK,Rp 498.000
3705,09/06/2015,GOLD,Rp 511.000
3706,08/06/2015,BUYBACK,Rp 492.000
3707,08/06/2015,GOLD,Rp 509.000
3708,05/06/2015,BUYBACK,Rp 496.000
3709,05/06/2015,GOLD,Rp 510.000
3710,04/06/2015,BUYBACK,Rp 497.000
3711,04/06/2015,GOLD,Rp 511.000
3712,03/06/2015,BUYBACK,Rp 500.000
3713,03/06/2015,GOLD,Rp 514.000
3714,01/06/2015,BUYBACK,Rp 499.000
3715,01/06/2015,GOLD,Rp 513.000
3716,29/05/2015,BUYBACK,Rp 497.000
3717,29/05/2015,GOLD,Rp 511.000
3718,28/05/2015,BUYBACK,Rp 497.000
3719,28/05/2015,GOLD,Rp 512.000
3720,27/05/2015,BUYBACK,Rp 495.000
3721,27/05/2015,GOLD,Rp 510.000
3722,26/05/2015,BUYBACK,Rp 502.000
3723,26/05/2015,GOLD,Rp 515.000
3724,25/05/2015,BUYBACK,Rp 498.000
3725,25/05/2015,GOLD,Rp 513.000
3726,22/05/2015,BUYBACK,Rp 498.000
3727,22/05/2015,GOLD,Rp 515.000
3728,21/05/2015,BUYBACK,Rp 497.000
3729,21/05/2015,GOLD,Rp 517.000
3730,20/05/2015,BUYBACK,Rp 497.000
3731,20/05/2015,GOLD,Rp 517.000
3732,19/05/2015,BUYBACK,Rp 499.000
3733,19/05/2015,GOLD,Rp 519.000
3734,18/05/2015,BUYBACK,Rp 499.000
3735,18/05/2015,GOLD,Rp 518.000
3736,15/05/2015,BUYBACK,Rp 499.000
3737,15/05/2015,GOLD,Rp 519.000
3738,13/05/2015,BUYBACK,Rp 495.000
3739,13/05/2015,GOLD,Rp 512.000
3740,12/05/2015,BUYBACK,Rp 487.000
3741,12/05/2015,GOLD,Rp 507.000
3742,11/05/2015,BUYBACK,Rp 492.000
3743,11/05/2015,GOLD,Rp 511.000
3744,08/05/2015,BUYBACK,Rp 488.000
3745,08/05/2015,GOLD,Rp 507.000
3746,07/05/2015,BUYBACK,Rp 490.000
3747,07/05/2015,GOLD,Rp 509.000
3748,06/05/2015,BUYBACK,Rp 489.000
3749,06/05/2015,GOLD,Rp 508.000
3750,05/05/2015,BUYBACK,Rp 488.000
3751,05/05/2015,GOLD,Rp 507.000
3752,04/05/2015,BUYBACK,Rp 485.000
3753,04/05/2015,GOLD,Rp 505.000
3754,30/04/2015,BUYBACK,Rp 490.000
3755,30/04/2015,GOLD,Rp 511.000
3756,29/04/2015,BUYBACK,Rp 494.000
3757,29/04/2015,GOLD,Rp 514.000
3758,28/04/2015,BUYBACK,Rp 489.000
3759,28/04/2015,GOLD,Rp 509.000
3760,27/04/2015,BUYBACK,Rp 485.000
3761,27/04/2015,GOLD,Rp 505.000
3762,24/04/2015,BUYBACK,Rp 487.000
3763,24/04/2015,GOLD,Rp 507.000
3764,23/04/2015,BUYBACK,Rp 485.000
3765,23/04/2015,GOLD,Rp 505.000
3766,22/04/2015,BUYBACK,Rp 488.000
3767,22/04/2015,GOLD,Rp 508.000
3768,21/04/2015,BUYBACK,Rp 486.000
3769,21/04/2015,GOLD,Rp 506.000
3770,20/04/2015,BUYBACK,Rp 487.000
3771,20/04/2015,GOLD,Rp 507.000
3772,17/04/2015,BUYBACK,Rp 485.000
3773,17/04/2015,GOLD,Rp 506.000
3774,16/04/2015,BUYBACK,Rp 490.000
3775,16/04/2015,GOLD,Rp 510.000
3776,15/04/2015,BUYBACK,Rp 487.000
3777,15/04/2015,GOLD,Rp 507.000
3778,14/04/2015,BUYBACK,Rp 488.000
3779,14/04/2015,GOLD,Rp 508.000
3780,13/04/2015,BUYBACK,Rp 490.000
3781,13/04/2015,GOLD,Rp 510.000
3782,10/04/2015,BUYBACK,Rp 488.000
3783,10/04/2015,GOLD,Rp 508.000
3784,09/04/2015,BUYBACK,Rp 490.000
3785,09/04/2015,GOLD,Rp 510.000
3786,08/04/2015,BUYBACK,Rp 491.000
3787,08/04/2015,GOLD,Rp 511.000
3788,07/04/2015,BUYBACK,Rp 491.000
3789,07/04/2015,GOLD,Rp 512.000
3790,06/04/2015,BUYBACK,Rp 494.000
3791,06/04/2015,GOLD,Rp 514.000
3792,02/04/2015,BUYBACK,Rp 490.000
3793,02/04/2015,GOLD,Rp 510.000
3794,01/04/2015,BUYBACK,Rp 487.000
3795,01/04/2015,GOLD,Rp 505.000
3796,31/03/2015,BUYBACK,Rp 487.000
3797,31/03/2015,GOLD,Rp 506.000
3798,30/03/2015,BUYBACK,Rp 488.000
3799,30/03/2015,GOLD,Rp 508.000
3800,27/03/2015,BUYBACK,Rp 489.000
3801,27/03/2015,GOLD,Rp 509.000
3802,26/03/2015,BUYBACK,Rp 486.000
3803,26/03/2015,GOLD,Rp 503.000
3804,25/03/2015,BUYBACK,Rp 487.000
3805,25/03/2015,GOLD,Rp 503.000
